distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
0.1,100.0,70.0,0.0,4.0,0.94,0.8005234042553178,0.94,0.35000000000000003,4.355681831511914,2.177840915755956,0.24750799999999976,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.8119446808510625,0.94,0.35000000000000003,5.561037529475619,2.7805187647378107,0.23677199999999984,0.5
0.1,100.0,70.0,0.0,6.0,0.88,0.7705295454545439,0.88,0.35000000000000003,5.563983815135961,2.7819919075679804,0.32193399999999966,0.5
0.1,100.0,70.0,0.0,5.0,0.9,0.7992177777777765,0.9,0.35000000000000003,5.399127314431584,2.699563657215791,0.2807039999999997,0.5
0.1,100.0,70.0,0.0,4.0,1.02,0.8022294117647043,1.02,0.35000000000000003,6.614982555026705,3.3074912775133525,0.18172599999999992,0.5
0.1,100.0,70.0,0.0,5.0,1.0,0.7748499999999986,1.0,0.35000000000000003,4.75966570401665,2.3798328520083256,0.2251499999999998,0.5
0.1,100.0,70.0,0.0,6.0,0.94,0.7628553191489348,0.94,0.35000000000000003,5.354951048081913,2.677475524040957,0.2829159999999998,0.5
0.1,100.0,70.0,0.0,3.0,0.96,0.7850999999999982,0.96,0.35000000000000003,5.268511224118321,2.6342556120591603,0.2463039999999999,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.8042702127659558,0.94,0.35000000000000003,5.387602633257248,2.693801316628624,0.24398599999999984,0.5
0.1,100.0,70.0,0.0,4.0,1.0,0.7619719999999985,1.0,0.35000000000000003,5.8008249584267695,2.9004124792133843,0.2380279999999999,0.5
0.1,100.0,70.0,0.0,7.0,0.88,0.7997818181818167,0.88,0.35000000000000003,5.813249445508821,2.9066247227544095,0.29619199999999973,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.8011978723404242,0.94,0.35000000000000003,5.531352216425877,2.7656761082129377,0.24687399999999987,0.5
0.1,100.0,70.0,0.0,4.0,0.98,0.8013591836734679,0.98,0.35000000000000003,5.957170057799385,2.978585028899691,0.2146679999999999,0.5
0.1,100.0,70.0,0.0,4.0,0.92,0.8147565217391287,0.92,0.35000000000000003,5.018001861130808,2.5090009305654046,0.2504239999999998,0.5
0.1,100.0,70.0,0.0,6.0,0.9,0.7884866666666654,0.9,0.35000000000000003,5.336829192756081,2.66841459637804,0.2903619999999997,0.5
0.1,100.0,70.0,0.0,5.0,0.94,0.8098872340425516,0.94,0.35000000000000003,5.134446690703048,2.5672233453515245,0.23870599999999975,0.5
0.1,100.0,70.0,0.0,12.0,0.76,0.7736684210526302,0.76,0.35000000000000003,4.715488682054497,2.357744341027249,0.41201199999999966,0.5
0.1,100.0,70.0,0.0,5.0,0.94,0.7611808510638285,0.94,0.35000000000000003,5.561980124750743,2.7809900623753707,0.28448999999999974,0.5
0.1,100.0,70.0,0.0,3.0,0.94,0.8136127659574455,0.94,0.35000000000000003,5.478019971697681,2.73900998584884,0.23520399999999986,0.5
0.1,100.0,70.0,0.0,8.0,0.86,0.8134116279069753,0.86,0.35000000000000003,4.824198003262746,2.412099001631372,0.3004659999999998,0.5
0.1,100.0,70.0,0.0,6.0,0.88,0.7866772727272712,0.88,0.35000000000000003,5.115006374012802,2.557503187006402,0.30772399999999966,0.5
0.1,100.0,70.0,0.0,7.0,0.86,0.7915255813953476,0.86,0.35000000000000003,5.278382531752591,2.6391912658762955,0.3192879999999995,0.5
0.1,100.0,70.0,0.0,7.0,0.86,0.8192651162790683,0.86,0.35000000000000003,4.959055573057611,2.479527786528806,0.29543199999999986,0.5
0.1,100.0,70.0,0.0,6.0,0.94,0.8077191489361689,0.94,0.35000000000000003,5.617309088787324,2.808654544393662,0.24074399999999996,0.5
0.1,100.0,70.0,0.0,6.0,0.94,0.780529787234041,0.94,0.35000000000000003,4.772269802754511,2.386134901377255,0.2663019999999998,0.5
0.1,100.0,70.0,0.0,5.0,0.9,0.7475955555555543,0.9,0.35000000000000003,5.401933040417449,2.7009665202087247,0.3271639999999996,0.5
0.1,100.0,70.0,0.0,6.0,0.92,0.7518999999999987,0.92,0.35000000000000003,5.571786626344629,2.785893313172315,0.30825199999999975,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.8148127659574456,0.94,0.35000000000000003,5.800304388132491,2.900152194066246,0.2340759999999998,0.5
0.1,100.0,70.0,0.0,6.0,0.92,0.7764086956521726,0.92,0.35000000000000003,5.423604178626747,2.7118020893133736,0.28570399999999985,0.5
0.1,100.0,70.0,0.0,5.0,0.9,0.8026955555555543,0.9,0.35000000000000003,5.6280308740015155,2.8140154370007573,0.2775739999999997,0.5
0.1,100.0,70.0,0.0,5.0,0.96,0.795739583333332,0.96,0.35000000000000003,5.590200792010124,2.795100396005063,0.2360899999999999,0.5
0.1,100.0,70.0,0.0,6.0,0.94,0.7931872340425518,0.94,0.35000000000000003,4.912545122062935,2.456272561031468,0.25440399999999985,0.5
0.1,100.0,70.0,0.0,10.0,0.82,0.7796195121951207,0.82,0.35000000000000003,4.138223885151627,2.069111942575814,0.36071199999999953,0.5
0.1,100.0,70.0,0.0,3.0,0.96,0.8114874999999985,0.96,0.35000000000000003,5.0901929200508835,2.5450964600254418,0.22097199999999975,0.5
0.1,100.0,70.0,0.0,2.0,0.96,0.782589583333332,0.96,0.35000000000000003,6.261445067732361,3.1307225338661806,0.24871399999999994,0.5
0.1,100.0,70.0,0.0,5.0,0.9,0.808855555555554,0.9,0.35000000000000003,6.086051701465907,3.043025850732953,0.2720299999999998,0.5
0.1,100.0,70.0,0.0,5.0,0.96,0.7790791666666653,0.96,0.35000000000000003,5.2911939673456825,2.6455969836728426,0.2520839999999998,0.5
0.1,100.0,70.0,0.0,10.0,0.84,0.7957404761904747,0.84,0.35000000000000003,4.222126451068566,2.111063225534282,0.3315779999999996,0.5
0.1,100.0,70.0,0.0,5.0,0.94,0.7884808510638279,0.94,0.35000000000000003,5.435689433182646,2.7178447165913235,0.25882799999999967,0.5
0.1,100.0,70.0,0.0,6.0,0.96,0.8076895833333321,0.96,0.35000000000000003,5.327389916729684,2.6636949583648426,0.22461799999999993,0.5
0.1,100.0,70.0,0.0,7.0,0.92,0.8142456521739116,0.92,0.35000000000000003,5.561726644089929,2.780863322044965,0.25089399999999984,0.5
0.1,100.0,70.0,0.0,2.0,0.96,0.8114437499999987,0.96,0.35000000000000003,6.002289833181893,3.0011449165909463,0.22101399999999977,0.5
0.1,100.0,70.0,0.0,7.0,0.88,0.7403249999999986,0.88,0.325,2.315736513215115,8.105077796252905,0.3485139999999996,3.5
0.1,100.0,70.0,0.0,12.0,0.82,0.8046463414634132,0.82,0.325,2.1091404215666314,7.38199147548321,0.3401899999999996,3.5
0.1,100.0,70.0,0.0,9.0,0.86,0.775948837209301,0.86,0.325,2.4375788467427104,8.531525963599487,0.33268399999999976,3.5
0.1,100.0,70.0,0.0,13.0,0.84,0.7397047619047603,0.84,0.325,1.9802466547544946,6.930863291640729,0.3786479999999996,3.5
0.1,100.0,70.0,0.0,9.0,0.84,0.7744095238095224,0.84,0.325,2.7441834880868776,9.60464220830407,0.3494959999999995,3.5
0.1,100.0,70.0,0.0,8.0,0.98,0.6983265306122437,0.98,0.325,2.6562415819052267,9.29684553666829,0.3156399999999997,3.5
0.1,100.0,70.0,0.0,8.0,0.88,0.7331681818181806,0.88,0.325,2.3277543694936407,8.147140293227746,0.3548119999999995,3.5
0.1,100.0,70.0,0.0,10.0,0.86,0.7161255813953474,0.86,0.325,2.351004277335631,8.22851497067471,0.3841319999999998,3.5
0.1,100.0,70.0,0.0,9.0,0.92,0.7616739130434769,0.92,0.325,2.490895494043293,8.718134229151524,0.29925999999999964,3.5
0.1,100.0,70.0,0.0,18.0,0.66,0.779106060606059,0.66,0.325,1.702274762634493,5.957961669220728,0.4857899999999993,3.5
0.1,100.0,70.0,0.0,12.0,0.86,0.7543860465116267,0.86,0.325,2.5639169898904792,8.973709464616677,0.35122799999999954,3.5
0.1,100.0,70.0,0.0,11.0,0.86,0.7876813953488359,0.86,0.325,2.457982736956674,8.60293957934836,0.32259399999999977,3.5
0.1,100.0,70.0,0.0,6.0,0.94,0.7556574468085094,0.94,0.325,2.915210608737719,10.203237130582014,0.2896819999999997,3.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7694866666666651,0.9,0.325,2.7574689757065816,9.651141414973031,0.3074619999999997,3.5
0.1,100.0,70.0,0.0,8.0,0.86,0.7244488372093009,0.86,0.325,2.9975198491833432,10.491319472141702,0.3769739999999996,3.5
0.1,100.0,70.0,0.0,9.0,0.88,0.6863795454545444,0.88,0.325,2.461409637155417,8.614933730043958,0.3959859999999995,3.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7414999999999986,0.9,0.325,2.383718027356588,8.343013095748057,0.3326499999999999,3.5
0.1,100.0,70.0,0.0,12.0,0.84,0.7763785714285699,0.84,0.325,2.779694476819048,9.728930668866669,0.3478419999999998,3.5
0.1,100.0,70.0,0.0,7.0,0.94,0.7279063829787222,0.94,0.325,2.564577110332423,8.97601988616348,0.3157679999999997,3.5
0.1,100.0,70.0,0.0,10.0,0.82,0.7659146341463398,0.82,0.325,2.892766963100755,10.124684370852641,0.37194999999999967,3.5
0.1,100.0,70.0,0.0,10.0,0.86,0.7283023255813941,0.86,0.325,2.2260127529193774,7.791044635217823,0.37365999999999944,3.5
0.1,100.0,70.0,0.0,3.0,1.0,0.7000119999999987,1.0,0.325,2.3059297919715043,8.070754271900263,0.2999879999999998,3.5
0.1,100.0,70.0,0.0,6.0,0.94,0.6964617021276583,0.94,0.325,2.5212645327816277,8.824425864735694,0.3453259999999996,3.5
0.1,100.0,70.0,0.0,10.0,0.9,0.7474399999999985,0.9,0.325,2.8088855303367524,9.831099356178632,0.32730399999999965,3.5
0.1,100.0,70.0,0.0,7.0,0.92,0.7574804347826073,0.92,0.325,2.63007981865179,9.205279365281266,0.30311799999999955,3.5
0.1,100.0,70.0,0.0,12.0,0.8,0.7560949999999987,0.8,0.325,2.208137152864625,7.728480035026188,0.39512399999999986,3.5
0.1,100.0,70.0,0.0,6.0,0.92,0.7415326086956509,0.92,0.325,2.9739670791816777,10.408884777135873,0.31778999999999974,3.5
0.1,100.0,70.0,0.01,6.0,0.98,0.7144061224489785,0.98,0.325,2.691852423319824,9.421483481619381,0.29988199999999976,3.5
0.1,100.0,70.0,0.0,13.0,0.84,0.7636428571428556,0.84,0.325,2.2808692477079893,7.983042366977962,0.3585399999999998,3.5
0.1,100.0,70.0,0.0,15.0,0.74,0.8001945945945931,0.74,0.325,2.856914497974945,9.999200742912311,0.40785599999999966,3.5
0.1,100.0,70.0,0.0,10.0,0.88,0.7366181818181807,0.88,0.325,2.05017043691764,7.175596529211737,0.35177599999999964,3.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7418199999999988,0.9,0.325,2.1992787498664375,7.697475624532531,0.3323619999999998,3.5
0.1,100.0,70.0,0.0,10.0,0.82,0.7598365853658521,0.82,0.325,1.8817954994636295,6.586284248122701,0.3769339999999994,3.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7356688888888876,0.9,0.325,1.9059240138222067,6.67073404837772,0.3378979999999998,3.5
0.1,100.0,70.0,0.0,11.0,0.9,0.7273688888888876,0.9,0.325,2.3289127439074,8.151194603675895,0.3453679999999998,3.5
0.1,100.0,70.0,0.0,7.0,0.94,0.6705063829787222,0.94,0.325,2.157146156781582,7.55001154873554,0.36972399999999966,3.5
0.1,100.0,70.0,0.0,9.0,0.86,0.6945279069767429,0.86,0.325,2.2469942228246462,7.864479779886263,0.4027059999999998,3.5
0.1,100.0,70.0,0.0,12.0,0.88,0.7505204545454532,0.88,0.325,2.207749972533987,7.727124903868953,0.33954199999999973,3.5
0.1,100.0,70.0,0.0,10.0,0.82,0.7956658536585353,0.82,0.325,2.872720790205092,10.05452276571782,0.34755399999999964,3.5
0.1,100.0,70.0,0.0,9.0,0.9,0.7032088888888877,0.9,0.325,2.6680262654913998,9.3380919292199,0.36711199999999955,3.5
0.1,100.0,70.0,0.0,13.0,0.8,0.7599349999999986,0.8,0.325,2.53626728960711,8.876935513624883,0.3920519999999993,3.5
0.1,100.0,70.0,0.0,11.0,0.82,0.7657487804878034,0.82,0.325,2.0985153187270833,7.344803615544793,0.37208599999999953,3.5
0.1,100.0,70.0,0.0,11.0,0.84,0.7747619047619032,0.84,0.325,2.365690054558229,8.279915190953805,0.34919999999999946,3.5
0.1,100.0,70.0,0.0,12.0,0.82,0.7675999999999985,0.82,0.325,2.022540263648518,7.078890922769813,0.3705679999999997,3.5
0.1,100.0,70.0,0.0,8.0,0.88,0.7223318181818168,0.88,0.325,2.5138773495192925,8.798570723317521,0.3643479999999995,3.5
0.1,100.0,70.0,0.0,10.0,0.84,0.7593047619047605,0.84,0.325,2.2982300047567974,8.043805016648792,0.36218399999999973,3.5
0.1,100.0,70.0,0.01,9.0,0.92,0.7110586956521725,0.92,0.325,2.7758292162182396,9.715402256763836,0.34582599999999963,3.5
0.1,100.0,70.0,0.0,6.0,0.88,0.7786931818181803,0.88,0.325,2.645371852908315,9.258801485179102,0.31474999999999964,3.5
0.1,100.0,70.0,0.0,6.0,0.92,0.7414239130434767,0.92,0.325,2.783173539517794,9.741107388312278,0.31788999999999956,3.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7823199999999987,0.9,0.325,5.487023883150527,2.7435119415752633,0.29591199999999984,0.5
0.1,100.0,70.0,0.0,8.0,0.94,0.7284468085106369,0.94,0.325,2.676978019890944,9.369423069618307,0.3152599999999999,3.5
0.1,100.0,70.0,0.0,4.0,0.96,0.8170624999999986,0.96,0.325,4.514157512809959,2.257078756404979,0.21561999999999976,0.5
0.1,100.0,70.0,0.0,10.0,0.82,0.7869853658536571,0.82,0.325,4.63447315783853,2.317236578919265,0.3546719999999995,0.5
0.1,100.0,70.0,0.0,5.0,0.94,0.7877680851063812,0.94,0.325,5.111341326341549,2.555670663170773,0.2594979999999998,0.5
0.1,100.0,70.0,0.0,5.0,0.9,0.794346666666665,0.9,0.325,3.892287585436722,1.9461437927183607,0.28508799999999956,0.5
0.1,100.0,70.0,0.0,5.0,0.92,0.8295782608695639,0.92,0.325,6.885601224476081,3.442800612238041,0.2367879999999998,0.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7882466666666651,0.9,0.325,5.050075030925745,2.525037515462873,0.29057799999999984,0.5
0.1,100.0,70.0,0.0,4.0,0.96,0.7827437499999985,0.96,0.325,5.142025966949425,2.571012983474712,0.24856599999999973,0.5
0.1,100.0,70.0,0.0,6.0,0.96,0.783783333333332,0.96,0.325,5.217674096592886,2.6088370482964436,0.24756799999999982,0.5
0.1,100.0,70.0,0.0,5.0,0.94,0.8119404255319134,0.94,0.325,5.217884799000226,2.6089423995001124,0.23677599999999988,0.5
0.1,100.0,70.0,0.0,7.0,0.92,0.8149391304347811,0.92,0.325,5.750873443920876,2.875436721960437,0.2502559999999997,0.5
0.1,100.0,70.0,0.0,7.0,0.92,0.8308456521739115,0.92,0.325,6.4379896077681575,3.218994803884079,0.2356219999999999,0.5
0.1,100.0,70.0,0.0,3.0,0.94,0.7622063829787221,0.94,0.325,6.2626753621484665,3.1313376810742324,0.2835259999999997,0.5
0.1,100.0,70.0,0.0,7.0,0.88,0.7573590909090896,0.88,0.325,4.47363328209112,2.2368166410455603,0.3335239999999995,0.5
0.1,100.0,70.0,0.0,4.0,0.92,0.7662173913043462,0.92,0.325,5.505695292481923,2.7528476462409603,0.29507999999999984,0.5
0.1,100.0,70.0,0.0,5.0,0.96,0.7861708333333319,0.96,0.325,5.655358483474895,2.8276792417374472,0.24527599999999988,0.5
0.1,100.0,70.0,0.0,2.0,0.98,0.7457999999999986,0.98,0.325,5.314389729284068,2.657194864642033,0.2691159999999998,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.8315148936170197,0.94,0.325,5.221272154436859,2.610636077218431,0.2183759999999999,0.5
0.1,100.0,70.0,0.0,8.0,0.86,0.7530744186046497,0.86,0.325,3.663327216542883,1.8316636082714417,0.3523559999999996,0.5
0.1,100.0,70.0,0.0,12.0,0.8,0.7728499999999984,0.8,0.325,4.879349821658166,2.4396749108290843,0.38171999999999956,0.5
0.1,100.0,70.0,0.0,5.0,0.9,0.826375555555554,0.9,0.325,5.757684751149881,2.8788423755749406,0.2562619999999997,0.5
0.1,100.0,70.0,0.0,5.0,0.96,0.7823229166666654,0.96,0.325,4.888805545955716,2.4444027729778584,0.24896999999999983,0.5
0.1,100.0,70.0,0.0,5.0,0.92,0.8058282608695634,0.92,0.325,5.419245876876764,2.7096229384383816,0.2586379999999998,0.5
0.1,100.0,70.0,0.0,7.0,0.88,0.7776590909090896,0.88,0.325,4.108149818644535,2.0540749093222668,0.31565999999999966,0.5
0.1,100.0,70.0,0.0,3.0,0.96,0.8045687499999984,0.96,0.325,5.929809505535701,2.964904752767851,0.2276139999999999,0.5
0.1,100.0,70.0,0.0,8.0,0.84,0.8408261904761887,0.84,0.325,5.922298831261322,2.9611494156306604,0.29370599999999963,0.5
0.1,100.0,70.0,0.0,4.0,0.96,0.8222999999999985,0.96,0.325,6.888023491485451,3.444011745742724,0.21059199999999995,0.5
0.1,100.0,70.0,0.0,3.0,1.02,0.7604921568627437,1.02,0.325,5.035613985094939,2.5178069925474706,0.22429799999999986,0.5
0.1,100.0,70.0,0.0,11.0,0.78,0.8021641025641011,0.78,0.325,4.036191486113353,2.0180957430566764,0.3743119999999994,0.5
0.1,100.0,70.0,0.0,6.0,0.9,0.806722222222221,0.9,0.325,4.313874687210608,2.1569373436053043,0.2739499999999997,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.7927106382978706,0.94,0.325,5.891880355988673,2.945940177994337,0.25485199999999963,0.5
0.1,100.0,70.0,0.0,4.0,0.96,0.7795437499999984,0.96,0.325,6.168474057305078,3.0842370286525393,0.25163799999999986,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.8263999999999982,0.94,0.325,4.658755632270757,2.329377816135379,0.22318399999999983,0.5
0.1,100.0,70.0,0.0,3.0,0.94,0.7903659574468073,0.94,0.325,5.644523961536312,2.8222619807681557,0.25705599999999984,0.5
0.1,100.0,70.0,0.0,7.0,0.9,0.7487711111111098,0.9,0.325,5.419284632159483,2.7096423160797416,0.32610599999999956,0.5
0.1,100.0,70.0,0.0,6.0,0.88,0.7924704545454527,0.88,0.325,4.3451010338010825,2.1725505169005417,0.3026259999999996,0.5
0.1,100.0,70.0,0.0,3.0,1.0,0.7722679999999985,1.0,0.325,5.563534776768745,2.7817673883843743,0.22773199999999985,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.7661255319148924,0.94,0.325,5.877199595135919,2.938599797567961,0.27984199999999965,0.5
0.1,100.0,70.0,0.0,4.0,0.94,0.7769276595744664,0.94,0.325,4.785676417368633,2.3928382086843167,0.2696879999999997,0.5
0.1,100.0,70.0,0.0,9.0,0.82,0.8276731707317057,0.82,0.325,5.276334076161924,2.638167038080962,0.3213079999999997,0.5
0.1,100.0,70.0,0.0,8.0,0.88,0.8390681818181803,0.88,0.325,5.416456868451477,2.7082284342257403,0.26161999999999974,0.5
0.1,100.0,70.0,0.0,6.0,0.98,0.8079612244897943,0.98,0.325,5.58669710236125,2.793348551180625,0.2081979999999998,0.5
0.1,100.0,70.0,0.0,5.0,0.92,0.8176630434782596,0.92,0.325,4.746016856340038,2.3730084281700177,0.24774999999999994,0.5
0.1,100.0,70.0,0.0,7.0,0.9,0.8002288888888877,0.9,0.325,5.079218469584688,2.5396092347923442,0.27979399999999965,0.5
0.1,100.0,70.0,0.0,7.0,0.88,0.8237090909090892,0.88,0.325,4.776318124434513,2.388159062217258,0.27513599999999966,0.5
0.1,100.0,70.0,0.0,2.0,0.98,0.8085469387755089,0.98,0.325,5.394315871710414,2.6971579358552065,0.20762399999999992,0.5
0.1,100.0,70.0,0.0,2.0,0.98,0.8184959183673453,0.98,0.325,6.192938482196935,3.0964692410984678,0.1978739999999999,0.5
0.1,100.0,70.0,0.0,5.0,1.0,0.8049859999999986,1.0,0.325,4.651338198551393,2.3256690992756974,0.195014,0.5
0.1,100.0,70.0,0.0,4.0,0.96,0.812477083333332,0.96,0.325,4.6595294258367055,2.329764712918353,0.2200219999999998,0.5
0.1,100.0,70.0,0.0,3.0,0.98,0.7967428571428556,0.98,0.325,4.105101972041716,2.052550986020858,0.21919199999999983,0.5
0.1,100.0,70.0,0.0,13.0,0.86,0.764923255813952,0.86,0.30000000000000004,2.015614375481209,7.054650314184229,0.3421659999999995,3.5
0.1,100.0,70.0,0.0,4.0,0.94,0.7262829787234029,0.94,0.30000000000000004,2.6270331457310996,9.194616010058853,0.3172939999999997,3.5
0.1,100.0,70.0,0.0,9.0,0.86,0.7299813953488359,0.86,0.30000000000000004,2.357052812802495,8.249684844808733,0.3722159999999997,3.5
0.1,100.0,70.0,0.0,5.0,0.96,0.7722833333333319,0.96,0.30000000000000004,2.882975842332434,10.090415448163522,0.2586079999999997,3.5
0.1,100.0,70.0,0.0,12.0,0.84,0.7836619047619034,0.84,0.30000000000000004,2.0085857160597254,7.03005000620904,0.3417239999999997,3.5
0.1,100.0,70.0,0.0,8.0,0.88,0.7322204545454529,0.88,0.30000000000000004,2.9318161490155643,10.261356521554474,0.35564599999999985,3.5
0.1,100.0,70.0,0.0,7.0,0.92,0.7420869565217376,0.92,0.30000000000000004,2.3862634076956337,8.351921926934716,0.3172799999999997,3.5
0.1,100.0,70.0,0.0,10.0,0.86,0.7456558139534871,0.86,0.30000000000000004,2.573308867581482,9.006581036535184,0.35873599999999956,3.5
0.1,100.0,70.0,0.01,7.0,0.96,0.721254166666665,0.96,0.30000000000000004,2.4709820409989782,8.648437143496421,0.30759599999999965,3.5
0.1,100.0,70.0,0.01,10.0,0.9,0.737035555555554,0.9,0.30000000000000004,1.8859413100511337,6.600794585178967,0.3366679999999997,3.5
0.1,100.0,70.0,0.0,8.0,0.92,0.739202173913042,0.92,0.30000000000000004,2.368802222292551,8.290807778023932,0.3199339999999997,3.5
0.1,100.0,70.0,0.0,12.0,0.82,0.7517682926829254,0.82,0.30000000000000004,2.6464711764956026,9.26264911773461,0.38354999999999967,3.5
0.1,100.0,70.0,0.0,11.0,0.88,0.7316704545454531,0.88,0.30000000000000004,2.353995748690774,8.23898512041771,0.3561299999999997,3.5
0.1,100.0,70.0,0.01,7.0,0.9,0.7450222222222207,0.9,0.30000000000000004,3.1281486457797096,10.948520260228984,0.3294799999999997,3.5
0.1,100.0,70.0,0.0,10.0,0.96,0.741295833333332,0.96,0.30000000000000004,2.1717912525975893,7.601269384091562,0.28835599999999967,3.5
0.1,100.0,70.0,0.0,8.0,0.9,0.7416822222222208,0.9,0.30000000000000004,2.2083319029997117,7.729161660498995,0.3324859999999996,3.5
0.1,100.0,70.0,0.0,7.0,0.9,0.6997555555555541,0.9,0.30000000000000004,2.0704451133712705,7.246557896799447,0.37021999999999955,3.5
0.1,100.0,70.0,0.0,5.0,0.98,0.7194653061224475,0.98,0.30000000000000004,2.816808361435444,9.85882926502406,0.2949239999999998,3.5
0.1,100.0,70.0,0.0,9.0,0.88,0.7001749999999987,0.88,0.30000000000000004,2.2561453563976133,7.896508747391646,0.38384599999999963,3.5
0.1,100.0,70.0,0.0,11.0,0.92,0.6755673913043466,0.92,0.30000000000000004,2.3479076766974045,8.217676868440916,0.3784779999999995,3.5
0.1,100.0,70.0,0.0,6.0,0.92,0.722802173913042,0.92,0.30000000000000004,2.500247635417492,8.750866723961222,0.33502199999999965,3.5
0.1,100.0,70.0,0.0,9.0,0.9,0.7203199999999986,0.9,0.30000000000000004,2.237038894946891,7.829636132314116,0.3517119999999998,3.5
0.1,100.0,70.0,0.0,9.0,0.86,0.7836511627906962,0.86,0.30000000000000004,2.267309212116077,7.935582242406271,0.3260599999999996,3.5
0.1,100.0,70.0,0.0,9.0,0.9,0.7420466666666654,0.9,0.30000000000000004,2.448391947132357,8.56937181496325,0.33215799999999956,3.5
0.1,100.0,70.0,0.0,4.0,0.94,0.6816659574468071,0.94,0.30000000000000004,2.196956918668486,7.6893492153397025,0.3592339999999999,3.5
0.1,100.0,70.0,0.0,8.0,0.9,0.7166488888888876,0.9,0.30000000000000004,2.204598332127551,7.71609416244643,0.3550159999999996,3.5
0.1,100.0,70.0,0.0,13.0,0.82,0.7007439024390233,0.82,0.30000000000000004,2.617240918340782,9.160343214192736,0.42538999999999944,3.5
0.1,100.0,70.0,0.01,10.0,0.9,0.7434488888888877,0.9,0.30000000000000004,2.750880555787861,9.628081945257515,0.3308959999999997,3.5
0.1,100.0,70.0,0.0,6.0,0.96,0.7270499999999983,0.96,0.30000000000000004,2.12663036571957,7.443206280018499,0.3020319999999997,3.5
0.1,100.0,70.0,0.01,7.0,0.96,0.7444437499999985,0.96,0.30000000000000004,2.4655848977500137,8.629547142125048,0.2853339999999997,3.5
0.1,100.0,70.0,0.0,12.0,0.82,0.7189512195121938,0.82,0.30000000000000004,2.25417478934646,7.889611762712609,0.4104599999999997,3.5
0.1,100.0,70.0,0.0,9.0,0.84,0.7841071428571411,0.84,0.30000000000000004,2.5551456453832055,8.943009758841221,0.3413499999999996,3.5
0.1,100.0,70.0,0.0,7.0,0.94,0.734457446808509,0.94,0.30000000000000004,2.443400436871902,8.551901529051658,0.3096099999999998,3.5
0.1,100.0,70.0,0.0,8.0,0.94,0.7117872340425518,0.94,0.30000000000000004,2.4070201166420877,8.424570408247304,0.33091999999999977,3.5
0.1,100.0,70.0,0.0,6.0,0.9,0.7515266666666656,0.9,0.30000000000000004,2.672279734297135,9.352979070039977,0.32362599999999964,3.5
0.1,100.0,70.0,0.0,11.0,0.9,0.6918888888888878,0.9,0.30000000000000004,2.169851685350666,7.594480898727332,0.3772999999999998,3.5
0.1,100.0,70.0,0.0,9.0,0.86,0.6915534883720917,0.86,0.30000000000000004,2.127832264506075,7.447412925771263,0.4052639999999997,3.5
0.1,100.0,70.0,0.0,8.0,0.88,0.6956113636363624,0.88,0.30000000000000004,2.224549472191958,7.785923152671853,0.3878619999999996,3.5
0.1,100.0,70.0,0.0,10.0,0.86,0.7810139534883707,0.86,0.30000000000000004,2.5710692313730266,8.998742309805593,0.3283279999999998,3.5
0.1,100.0,70.0,0.0,7.0,0.94,0.740142553191488,0.94,0.30000000000000004,2.4490226723867834,8.571579353353743,0.30426599999999976,3.5
0.1,100.0,70.0,0.0,5.0,0.92,0.7466956521739118,0.92,0.30000000000000004,2.8349664614297523,9.92238261500413,0.31303999999999965,3.5
0.1,100.0,70.0,0.0,5.0,0.98,0.7027714285714272,0.98,0.30000000000000004,2.148798356913222,7.520794249196275,0.3112839999999997,3.5
0.1,100.0,70.0,0.0,13.0,0.8,0.7303649999999985,0.8,0.30000000000000004,2.1365729037094967,7.478005162983241,0.41570799999999986,3.5
0.1,100.0,70.0,0.0,9.0,0.9,0.7373799999999984,0.9,0.30000000000000004,2.3936492526089777,8.377772384131422,0.33635799999999966,3.5
0.1,100.0,70.0,0.0,10.0,0.82,0.7862390243902426,0.82,0.30000000000000004,2.4011865711889473,8.404152999161314,0.3552839999999996,3.5
0.1,100.0,70.0,0.0,11.0,0.8,0.7494824999999984,0.8,0.30000000000000004,2.375863170437917,8.315521096532713,0.4004139999999999,3.5
0.1,100.0,70.0,0.0,10.0,0.84,0.770680952380951,0.84,0.30000000000000004,3.3883471229973376,11.859214930490683,0.35262799999999983,3.5
0.1,100.0,70.0,0.0,8.0,0.9,0.7788622222222207,0.9,0.30000000000000004,2.5051617104890735,8.768065986711758,0.29902399999999985,3.5
0.1,100.0,70.0,0.0,12.0,0.78,0.7730743589743573,0.78,0.30000000000000004,2.5235526736078095,8.832434357627339,0.3970019999999997,3.5
